"","Feature1","Feature2","Correlation"
"52075","TCGA-06-0143-01A-01R-0219-01","TCGA-14-1401-01A-01R-0522-01",0.958723110329779
"77828","TCGA-19-1789-01A-01R-0596-01","TCGA-19-1789-01A-01R-0596-01",1
"69476","TCGA-19-1789-01A-01R-0596-01","TCGA-19-1386-01A-01R-0596-01",0.935031934644691
"8228","TCGA-19-1789-01A-01R-0596-01","TCGA-06-0126-01A-01R-0219-01",0.932178876850131
"78177","TCGA-28-1755-01A-01R-0596-01","TCGA-28-1755-01A-01R-0596-01",1
"8925","TCGA-28-1755-01A-01R-0596-01","TCGA-06-0148-01A-05R-0233-01",0.944640566934995
"70173","TCGA-28-1755-01A-01R-0596-01","TCGA-16-1062-01A-01R-0522-01",0.943639850053493
"78526","TCGA-14-4157-01A-01R-1230-01","TCGA-14-4157-01A-01R-1230-01",1
"23194","TCGA-14-4157-01A-01R-1230-01","TCGA-14-1821-01A-01R-0596-01",0.94297105572846
"110194","TCGA-14-4157-01A-01R-1230-01","TCGA-41-5651-01A-01R-1698-01",0.937444889641992
"78875","TCGA-02-0047-01A-01R-0177-01","TCGA-02-0047-01A-01R-0177-01",1
"14495","TCGA-02-0047-01A-01R-0177-01","TCGA-02-0007-01A-01R-0177-01",0.877797617230716
"95231","TCGA-02-0047-01A-01R-0177-01","TCGA-02-0038-01A-01R-0177-01",0.836035806942576
"79224","TCGA-41-3915-01A-01R-1230-01","TCGA-41-3915-01A-01R-1230-01",1
"25980","TCGA-41-3915-01A-01R-1230-01","TCGA-27-1830-01A-01R-0596-01",0.968838311051066
"55908","TCGA-41-3915-01A-01R-1230-01","TCGA-28-2502-01B-01R-0789-01",0.968589596985372
"79573","TCGA-16-1056-01B-01R-0522-01","TCGA-16-1056-01B-01R-0522-01",1
"86185","TCGA-16-1056-01B-01R-0522-01","TCGA-16-1055-01B-01R-0522-01",0.951708388044754
"60433","TCGA-16-1056-01B-01R-0522-01","TCGA-28-1749-01A-01R-0596-01",0.948481692920144
"79922","TCGA-06-2567-01A-01R-0789-01","TCGA-06-2567-01A-01R-0789-01",1
"6494","TCGA-06-2567-01A-01R-0789-01","TCGA-28-1747-01C-01R-0789-01",0.957209720119397
"55562","TCGA-06-2567-01A-01R-0789-01","TCGA-06-2564-01A-01R-0789-01",0.953463893999573
"80271","TCGA-16-0848-01A-01R-0389-01","TCGA-16-0848-01A-01R-0389-01",1
"25983","TCGA-16-0848-01A-01R-0389-01","TCGA-27-1830-01A-01R-0596-01",0.962623582758956
"52083","TCGA-16-0848-01A-01R-0389-01","TCGA-14-1401-01A-01R-0522-01",0.961465722166808
"80620","TCGA-28-1757-01A-02R-0596-01","TCGA-28-1757-01A-02R-0596-01",1
"37120","TCGA-28-1757-01A-02R-0596-01","TCGA-12-1094-01A-01R-0522-01",0.958967676423735
"91756","TCGA-28-1757-01A-02R-0596-01","TCGA-28-1760-01A-01R-0596-01",0.957038114075296
"80969","TCGA-32-1987-01A-01R-1230-01","TCGA-32-1987-01A-01R-1230-01",1
"91061","TCGA-32-1987-01A-01R-1230-01","TCGA-32-2491-01A-01R-1230-01",0.949034320799702
"55913","TCGA-32-1987-01A-01R-1230-01","TCGA-28-2502-01B-01R-0789-01",0.946696480336989
"81318","TCGA-02-0052-01A-01R-0177-01","TCGA-02-0052-01A-01R-0177-01",1
"38166","TCGA-02-0052-01A-01R-0177-01","TCGA-02-0003-01A-01R-0177-01",0.928968041732524
"43038","TCGA-02-0052-01A-01R-0177-01","TCGA-02-0057-01A-01R-0177-01",0.911210428258395
"81667","TCGA-12-3650-01A-01R-0916-01","TCGA-12-3650-01A-01R-0916-01",1
"13807","TCGA-12-3650-01A-01R-0916-01","TCGA-27-2523-01A-01R-0789-01",0.965905259468255
"68791","TCGA-12-3650-01A-01R-0916-01","TCGA-26-1799-01A-02R-0596-01",0.965152915224032
"82016","TCGA-14-0817-01A-01R-0389-01","TCGA-14-0817-01A-01R-0389-01",1
"74708","TCGA-14-0817-01A-01R-0389-01","TCGA-14-0783-01B-01R-0522-01",0.963467864300725
"62180","TCGA-14-0817-01A-01R-0389-01","TCGA-14-0866-01B-01R-0596-01",0.959657563947794
"82365","TCGA-14-1827-01A-01R-0596-01","TCGA-14-1827-01A-01R-0596-01",1
"10677","TCGA-14-1827-01A-01R-0596-01","TCGA-06-0133-01A-02R-0219-01",0.973906188853078
"62181","TCGA-14-1827-01A-01R-0596-01","TCGA-14-0866-01B-01R-0596-01",0.96360063478437
"82714","TCGA-02-0034-01A-01R-0177-01","TCGA-02-0034-01A-01R-0177-01",1
"41302","TCGA-02-0034-01A-01R-0177-01","TCGA-02-0028-01A-01R-0177-01",0.867697199164259
"58702","TCGA-02-0034-01A-01R-0177-01","TCGA-02-0027-01A-01R-0177-01",0.853456108604685
"83063","TCGA-14-1037-01A-01R-0596-01","TCGA-14-1037-01A-01R-0596-01",1
"72623","TCGA-14-1037-01A-01R-0596-01","TCGA-12-1599-01A-01R-0596-01",0.965384467375828
"66011","TCGA-14-1037-01A-01R-0596-01","TCGA-14-1794-01A-01R-0596-01",0.959890954835003
"83412","TCGA-02-0060-01A-01R-0177-01","TCGA-02-0060-01A-01R-0177-01",1
"58704","TCGA-02-0060-01A-01R-0177-01","TCGA-02-0027-01A-01R-0177-01",0.974441938092777
"41304","TCGA-02-0060-01A-01R-0177-01","TCGA-02-0028-01A-01R-0177-01",0.960651853665833
"83761","TCGA-32-4719-01A-01R-1230-01","TCGA-32-4719-01A-01R-1230-01",1
"66709","TCGA-32-4719-01A-01R-1230-01","TCGA-19-4068-01A-01R-1230-01",0.96363171126574
"6505","TCGA-32-4719-01A-01R-1230-01","TCGA-28-1747-01C-01R-0789-01",0.961492878492207
"84110","TCGA-02-0069-01A-01R-0202-01","TCGA-02-0069-01A-01R-0202-01",1
"23210","TCGA-02-0069-01A-01R-0202-01","TCGA-14-1821-01A-01R-0596-01",0.933669081060229
"19730","TCGA-02-0069-01A-01R-0202-01","TCGA-02-0074-01A-01R-0202-01",0.925091572243479
"84459","TCGA-41-2571-01A-01R-0916-01","TCGA-41-2571-01A-01R-0916-01",1
"23559","TCGA-41-2571-01A-01R-0916-01","TCGA-32-1976-01A-01R-0789-01",0.964711423563836
"56619","TCGA-41-2571-01A-01R-0916-01","TCGA-06-0875-01A-01R-0389-01",0.957952295062233
"84808","TCGA-14-0871-01A-01R-0389-01","TCGA-14-0871-01A-01R-0389-01",1
"52444","TCGA-14-0871-01A-01R-0389-01","TCGA-06-2569-01A-01R-0789-01",0.919638651574994
"69148","TCGA-14-0871-01A-01R-0389-01","TCGA-06-0155-01B-01R-0522-01",0.866706731232851
"85157","TCGA-14-0865-01B-01R-0596-01","TCGA-14-0865-01B-01R-0596-01",1
"38873","TCGA-14-0865-01B-01R-0596-01","TCGA-14-1825-01A-01R-0596-01",0.952178904942947
"70541","TCGA-14-0865-01B-01R-0596-01","TCGA-14-1455-01A-01R-0596-01",0.950783390043751
"85506","TCGA-12-1095-01A-01R-0522-01","TCGA-12-1095-01A-01R-0522-01",1
"52098","TCGA-12-1095-01A-01R-0522-01","TCGA-14-1401-01A-01R-0522-01",0.962303713378254
"91422","TCGA-12-1095-01A-01R-0522-01","TCGA-12-1096-01A-01R-0522-01",0.958768124948581
"85855","TCGA-02-0014-01A-01R-0177-01","TCGA-02-0014-01A-01R-0177-01",1
"23215","TCGA-02-0014-01A-01R-0177-01","TCGA-14-1821-01A-01R-0596-01",0.940047546141611
"12427","TCGA-02-0014-01A-01R-0177-01","TCGA-02-0114-01A-01R-0202-01",0.938508698178147
"86204","TCGA-16-1055-01B-01R-0522-01","TCGA-16-1055-01B-01R-0522-01",1
"52100","TCGA-16-1055-01B-01R-0522-01","TCGA-14-1401-01A-01R-0522-01",0.966583493579226
"55580","TCGA-16-1055-01B-01R-0522-01","TCGA-06-2564-01A-01R-0789-01",0.96297456407064
"86553","TCGA-12-3649-01A-01R-0916-01","TCGA-12-3649-01A-01R-0916-01",1
"116133","TCGA-12-3649-01A-01R-0916-01","TCGA-06-5415-01A-01R-1482-01",0.965792953386014
"109173","TCGA-12-3649-01A-01R-0916-01","TCGA-28-5220-01A-01R-1482-01",0.964696771651153
"86902","TCGA-12-0829-01A-01R-0389-01","TCGA-12-0829-01A-01R-0389-01",1
"22174","TCGA-12-0829-01A-01R-0389-01","TCGA-06-0877-01A-01R-0389-01",0.958452438459905
"91426","TCGA-12-0829-01A-01R-0389-01","TCGA-12-1096-01A-01R-0522-01",0.957015508321636
"87251","TCGA-27-1835-01A-01R-0789-01","TCGA-27-1835-01A-01R-0789-01",1
"60455","TCGA-27-1835-01A-01R-0789-01","TCGA-28-1749-01A-01R-0596-01",0.948600264770831
"32267","TCGA-27-1835-01A-01R-0789-01","TCGA-06-2563-01A-01R-0789-01",0.947150526954687
"87600","TCGA-06-1087-01A-02R-0522-01","TCGA-06-1087-01A-02R-0522-01",1
"58368","TCGA-06-1087-01A-02R-0522-01","TCGA-02-2483-01A-01R-0789-01",0.900211639885225
"948","TCGA-06-1087-01A-02R-0522-01","TCGA-14-1454-01A-01R-0522-01",0.89733804389383
"87949","TCGA-06-1086-01A-02R-0522-01","TCGA-06-1086-01A-02R-0522-01",1
"69157","TCGA-06-1086-01A-02R-0522-01","TCGA-06-0155-01B-01R-0522-01",0.907590314399609
"92473","TCGA-06-1086-01A-02R-0522-01","TCGA-06-1800-01A-01R-0596-01",0.899803486298166
"88298","TCGA-27-2527-01A-01R-0789-01","TCGA-27-2527-01A-01R-0789-01",1
"55934","TCGA-27-2527-01A-01R-0789-01","TCGA-28-2502-01B-01R-0789-01",0.972664259353809
"39230","TCGA-27-2527-01A-01R-0789-01","TCGA-06-2562-01A-01R-0789-01",0.962417828881453
"88647","TCGA-19-1385-01A-02R-0596-01","TCGA-19-1385-01A-02R-0596-01",1
"76815","TCGA-19-1385-01A-02R-0596-01","TCGA-19-1389-01A-01R-0596-01",0.951996366934308
"1299","TCGA-19-1385-01A-02R-0596-01","TCGA-02-0107-01A-01R-0202-01",0.950144500320704
"88996","TCGA-06-0122-01A-01R-0219-01","TCGA-06-0122-01A-01R-0219-01",1
"7216","TCGA-06-0122-01A-01R-0219-01","TCGA-06-0124-01A-01R-0219-01",0.96570015526299
"16960","TCGA-06-0122-01A-01R-0219-01","TCGA-02-0071-01A-01R-0202-01",0.962089309059257
"89345","TCGA-14-1396-01A-01R-0522-01","TCGA-14-1396-01A-01R-0522-01",1
"56285","TCGA-14-1396-01A-01R-0522-01","TCGA-02-0086-01A-01R-0202-01",0.93468901129386
"59765","TCGA-14-1396-01A-01R-0522-01","TCGA-28-2509-01A-01R-0789-01",0.93441074381834
"89694","TCGA-19-2631-01A-01R-1230-01","TCGA-19-2631-01A-01R-1230-01",1
"1650","TCGA-19-2631-01A-01R-1230-01","TCGA-32-2495-01A-01R-1230-01",0.964590795187813
"10350","TCGA-19-2631-01A-01R-1230-01","TCGA-32-1978-01A-01R-1230-01",0.962625783028464
"90043","TCGA-06-1084-01A-01R-0522-01","TCGA-06-1084-01A-01R-0522-01",1
"71947","TCGA-06-1084-01A-01R-0522-01","TCGA-12-0822-01A-01R-0389-01",0.943413182210381
"24619","TCGA-06-1084-01A-01R-0522-01","TCGA-12-1092-01B-01R-0522-01",0.938062996828026
"90392","TCGA-06-2566-01A-01R-0789-01","TCGA-06-2566-01A-01R-0789-01",1
"53156","TCGA-06-2566-01A-01R-0789-01","TCGA-41-4097-01A-01R-1230-01",0.95877089311539
"36800","TCGA-06-2566-01A-01R-0789-01","TCGA-06-2561-01A-02R-0789-01",0.958632466575256
"90741","TCGA-12-1088-01A-01R-0522-01","TCGA-12-1088-01A-01R-0522-01",1
"91437","TCGA-12-1088-01A-01R-0522-01","TCGA-12-1096-01A-01R-0522-01",0.960653082985744
"24621","TCGA-12-1088-01A-01R-0522-01","TCGA-12-1092-01B-01R-0522-01",0.957736821003818
"91090","TCGA-32-2491-01A-01R-1230-01","TCGA-32-2491-01A-01R-1230-01",1
"76822","TCGA-32-2491-01A-01R-1230-01","TCGA-19-1389-01A-01R-0596-01",0.958005082682908
"39238","TCGA-32-2491-01A-01R-1230-01","TCGA-06-2562-01A-01R-0789-01",0.954579768340813
"91439","TCGA-12-1096-01A-01R-0522-01","TCGA-12-1096-01A-01R-0522-01",1
"73691","TCGA-12-1096-01A-01R-0522-01","TCGA-26-1438-01A-01R-0522-01",0.968312351621984
"52115","TCGA-12-1096-01A-01R-0522-01","TCGA-14-1401-01A-01R-0522-01",0.965647161543609
"91788","TCGA-28-1760-01A-01R-0596-01","TCGA-28-1760-01A-01R-0596-01",1
"75432","TCGA-28-1760-01A-01R-0596-01","TCGA-28-1751-01A-02R-0596-01",0.968559109946672
"37152","TCGA-28-1760-01A-01R-0596-01","TCGA-12-1094-01A-01R-0522-01",0.966924718688598
"92137","TCGA-27-1837-01A-01R-0789-01","TCGA-27-1837-01A-01R-0789-01",1
"6529","TCGA-27-1837-01A-01R-0789-01","TCGA-28-1747-01C-01R-0789-01",0.970705974088817
"55597","TCGA-27-1837-01A-01R-0789-01","TCGA-06-2564-01A-01R-0789-01",0.968596985704044
"92486","TCGA-06-1800-01A-01R-0596-01","TCGA-06-1800-01A-01R-0596-01",1
"26018","TCGA-06-1800-01A-01R-0596-01","TCGA-27-1830-01A-01R-0596-01",0.962577511346388
"66038","TCGA-06-1800-01A-01R-0596-01","TCGA-14-1794-01A-01R-0596-01",0.962275560894762
"92835","TCGA-14-0812-01B-01R-0596-01","TCGA-14-0812-01B-01R-0596-01",1
"52815","TCGA-14-0812-01B-01R-0596-01","TCGA-28-1752-01A-01R-0596-01",0.972929630861075
"62211","TCGA-14-0812-01B-01R-0596-01","TCGA-14-0866-01B-01R-0596-01",0.959937783195565
"93184","TCGA-28-1750-01A-01R-0596-01","TCGA-28-1750-01A-01R-0596-01",1
"19060","TCGA-28-1750-01A-01R-0596-01","TCGA-06-1802-01A-01R-0596-01",0.963138007996741
"66040","TCGA-28-1750-01A-01R-0596-01","TCGA-14-1794-01A-01R-0596-01",0.961949326181831
"93533","TCGA-32-1973-01A-01R-1230-01","TCGA-32-1973-01A-01R-1230-01",1
"63953","TCGA-32-1973-01A-01R-1230-01","TCGA-06-2559-01A-01R-0789-01",0.937433702564704
"23585","TCGA-32-1973-01A-01R-1230-01","TCGA-32-1976-01A-01R-0789-01",0.936298106940418
"93882","TCGA-14-1452-01A-01R-0522-01","TCGA-14-1452-01A-01R-0522-01",1
"37158","TCGA-14-1452-01A-01R-0522-01","TCGA-12-1094-01A-01R-0522-01",0.965144197740199
"91794","TCGA-14-1452-01A-01R-0522-01","TCGA-28-1760-01A-01R-0596-01",0.96237252792195
"94231","TCGA-06-0879-01A-01R-0389-01","TCGA-06-0879-01A-01R-0389-01",1
"22195","TCGA-06-0879-01A-01R-0389-01","TCGA-06-0877-01A-01R-0389-01",0.963612653342227
"34723","TCGA-06-0879-01A-01R-0389-01","TCGA-06-0876-01A-01R-0389-01",0.963390082994234
"94580","TCGA-19-2625-01A-01R-0916-01","TCGA-19-2625-01A-01R-0916-01",1
"59432","TCGA-19-2625-01A-01R-0916-01","TCGA-26-1439-01A-01R-1230-01",0.950624065691331
"61868","TCGA-19-2625-01A-01R-0916-01","TCGA-19-2623-01A-01R-0916-01",0.94966779778254
"94929","TCGA-02-0033-01A-01R-0177-01","TCGA-02-0033-01A-01R-0177-01",1
"51081","TCGA-02-0033-01A-01R-0177-01","TCGA-02-0046-01A-01R-0177-01",0.910096915775579
"13149","TCGA-02-0033-01A-01R-0177-01","TCGA-02-0058-01A-01R-0177-01",0.898277770583231
"95278","TCGA-02-0038-01A-01R-0177-01","TCGA-02-0038-01A-01R-0177-01",1
"14542","TCGA-02-0038-01A-01R-0177-01","TCGA-02-0007-01A-01R-0177-01",0.8844373181678
"9322","TCGA-02-0038-01A-01R-0177-01","TCGA-02-0116-01A-01R-0202-01",0.878719914308835
"95627","TCGA-12-0826-01A-01R-0389-01","TCGA-12-0826-01A-01R-0389-01",1
"86579","TCGA-12-0826-01A-01R-0389-01","TCGA-12-3649-01A-01R-0916-01",0.961081264430597
"5147","TCGA-12-0826-01A-01R-0389-01","TCGA-12-0819-01A-01R-0389-01",0.959671097924772
"95976","TCGA-19-5947-01A-11R-1698-01","TCGA-19-5947-01A-11R-1698-01",1
"102588","TCGA-19-5947-01A-11R-1698-01","TCGA-14-0781-01B-01R-1698-01",0.942437921611223
"104328","TCGA-19-5947-01A-11R-1698-01","TCGA-76-6282-01A-11R-1698-01",0.941317162690483
"96325","TCGA-26-5132-01A-01R-1482-01","TCGA-26-5132-01A-01R-1482-01",1
"101893","TCGA-26-5132-01A-01R-1482-01","TCGA-76-4931-01A-01R-1482-01",0.992750902934008
"61873","TCGA-26-5132-01A-01R-1482-01","TCGA-19-2623-01A-01R-0916-01",0.954089134269903
"96674","TCGA-06-6391-01A-13R-1698-01","TCGA-06-6391-01A-13R-1698-01",1
"118598","TCGA-06-6391-01A-13R-1698-01","TCGA-76-6191-01A-13R-1698-01",0.947957043560333
"107810","TCGA-06-6391-01A-13R-1698-01","TCGA-76-6192-01A-11R-1698-01",0.940876466146544
"97023","TCGA-06-1804-01A-01R-1698-01","TCGA-06-1804-01A-01R-1698-01",1
"79971","TCGA-06-1804-01A-01R-1698-01","TCGA-06-2567-01A-01R-0789-01",0.945968966334809
"53523","TCGA-06-1804-01A-01R-1698-01","TCGA-32-1970-01A-01R-0789-01",0.944018272687524
"97372","TCGA-26-1442-01A-01R-1698-01","TCGA-26-1442-01A-01R-1698-01",1
"70924","TCGA-26-1442-01A-01R-1698-01","TCGA-28-1756-01C-01R-0789-01",0.957139644814513
"97720","TCGA-26-1442-01A-01R-1698-01","TCGA-15-1444-01A-02R-1698-01",0.952503100707899
"97721","TCGA-15-1444-01A-02R-1698-01","TCGA-15-1444-01A-02R-1698-01",1
"38561","TCGA-15-1444-01A-02R-1698-01","TCGA-19-2629-01A-01R-0916-01",0.960163073697346
"106073","TCGA-15-1444-01A-02R-1698-01","TCGA-06-6389-01A-13R-1698-01",0.95836622102844
"98070","TCGA-12-5301-01A-01R-1482-01","TCGA-12-5301-01A-01R-1482-01",1
"103986","TCGA-12-5301-01A-01R-1482-01","TCGA-76-4929-01A-01R-1482-01",0.992478216153378
"102246","TCGA-12-5301-01A-01R-1482-01","TCGA-76-4926-01B-01R-1482-01",0.952284166138333
"98419","TCGA-32-1979-01A-01R-1698-01","TCGA-32-1979-01A-01R-1698-01",1
"26383","TCGA-32-1979-01A-01R-1698-01","TCGA-41-3393-01A-01R-1230-01",0.967912845904586
"42391","TCGA-32-1979-01A-01R-1698-01","TCGA-02-0089-01A-01R-0202-01",0.967098811594866
"98768","TCGA-26-5134-01A-01R-1482-01","TCGA-26-5134-01A-01R-1482-01",1
"111296","TCGA-26-5134-01A-01R-1482-01","TCGA-76-4934-01A-01R-1482-01",0.995218104225494
"32648","TCGA-26-5134-01A-01R-1482-01","TCGA-06-1801-01A-02R-0596-01",0.956374093404653
"99117","TCGA-28-5204-01A-01R-1482-01","TCGA-28-5204-01A-01R-1482-01",1
"100509","TCGA-28-5204-01A-01R-1482-01","TCGA-06-5411-01A-01R-1698-01",0.83998573275393
"84501","TCGA-28-5204-01A-01R-1482-01","TCGA-41-2571-01A-01R-0916-01",0.836900713624261
"99466","TCGA-26-5136-01B-01R-1482-01","TCGA-26-5136-01B-01R-1482-01",1
"89374","TCGA-26-5136-01B-01R-1482-01","TCGA-14-1396-01A-01R-0522-01",0.856799555755088
"9334","TCGA-26-5136-01B-01R-1482-01","TCGA-02-0116-01A-01R-0202-01",0.843723595163913
"99815","TCGA-06-5416-01A-01R-1482-01","TCGA-06-5416-01A-01R-1482-01",1
"113039","TCGA-06-5416-01A-01R-1482-01","TCGA-32-5222-01A-01R-1482-01",0.993500017786971
"70583","TCGA-06-5416-01A-01R-1482-01","TCGA-14-1455-01A-01R-0596-01",0.937612588289483
"100164","TCGA-06-6390-01A-13R-1698-01","TCGA-06-6390-01A-13R-1698-01",1
"117564","TCGA-06-6390-01A-13R-1698-01","TCGA-19-5958-01A-11R-1698-01",0.953985346673398
"22908","TCGA-06-6390-01A-13R-1698-01","TCGA-19-2620-01A-01R-0916-01",0.951028421554324
"100513","TCGA-06-5411-01A-01R-1698-01","TCGA-06-5411-01A-01R-1698-01",1
"105385","TCGA-06-5411-01A-01R-1698-01","TCGA-32-1980-01A-01R-1698-01",0.969650077164243
"18037","TCGA-06-5411-01A-01R-1698-01","TCGA-41-2573-01A-01R-0916-01",0.966712889034179
"100862","TCGA-06-5859-01A-01R-1698-01","TCGA-06-5859-01A-01R-1698-01",1
"36482","TCGA-06-5859-01A-01R-1698-01","TCGA-12-3651-01A-01R-0916-01",0.937793525680016
"79982","TCGA-06-5859-01A-01R-1698-01","TCGA-06-2567-01A-01R-0789-01",0.937410082716443
"101211","TCGA-28-5208-01A-01R-1482-01","TCGA-28-5208-01A-01R-1482-01",1
"104691","TCGA-28-5208-01A-01R-1482-01","TCGA-28-5214-01A-01R-1482-01",0.921422902352725
"51099","TCGA-28-5208-01A-01R-1482-01","TCGA-02-0046-01A-01R-0177-01",0.899416438956518
"101560","TCGA-06-0190-01A-01R-0233-01","TCGA-06-0190-01A-01R-0233-01",1
"7252","TCGA-06-0190-01A-01R-0233-01","TCGA-06-0124-01A-01R-0219-01",0.972877022488136
"55972","TCGA-06-0190-01A-01R-0233-01","TCGA-28-2502-01B-01R-0789-01",0.966101135993454
"101909","TCGA-76-4931-01A-01R-1482-01","TCGA-76-4931-01A-01R-1482-01",1
"96341","TCGA-76-4931-01A-01R-1482-01","TCGA-26-5132-01A-01R-1482-01",0.992750902934008
"115481","TCGA-76-4931-01A-01R-1482-01","TCGA-28-5219-01A-01R-1482-01",0.951303841410614
"102258","TCGA-76-4926-01B-01R-1482-01","TCGA-76-4926-01B-01R-1482-01",1
"107130","TCGA-76-4926-01B-01R-1482-01","TCGA-06-5418-01A-01R-1482-01",0.98858528926042
"112698","TCGA-76-4926-01B-01R-1482-01","TCGA-76-4928-01B-01R-1482-01",0.967321899313806
"102607","TCGA-14-0781-01B-01R-1698-01","TCGA-14-0781-01B-01R-1698-01",1
"120355","TCGA-14-0781-01B-01R-1698-01","TCGA-19-5952-01A-11R-1698-01",0.964131317602337
"28483","TCGA-14-0781-01B-01R-1698-01","TCGA-32-1986-01A-01R-0789-01",0.962007191184751
"102956","TCGA-76-4927-01A-01R-1482-01","TCGA-76-4927-01A-01R-1482-01",1
"110612","TCGA-76-4927-01A-01R-1482-01","TCGA-12-5295-01A-01R-1482-01",0.994081139176762
"102260","TCGA-76-4927-01A-01R-1482-01","TCGA-76-4926-01B-01R-1482-01",0.950709265797704
"103305","TCGA-76-6285-01A-11R-1698-01","TCGA-76-6285-01A-11R-1698-01",1
"109917","TCGA-76-6285-01A-11R-1698-01","TCGA-06-5408-01A-01R-1698-01",0.955350995132507
"114093","TCGA-76-6285-01A-11R-1698-01","TCGA-19-5954-01A-11R-1698-01",0.947473844384849
"103654","TCGA-28-5216-01A-01R-1482-01","TCGA-28-5216-01A-01R-1482-01",1
"105742","TCGA-28-5216-01A-01R-1482-01","TCGA-26-5139-01A-01R-1482-01",0.935220229815003
"111658","TCGA-28-5216-01A-01R-1482-01","TCGA-28-5218-01A-01R-1482-01",0.932468463098945
"104003","TCGA-76-4929-01A-01R-1482-01","TCGA-76-4929-01A-01R-1482-01",1
"98087","TCGA-76-4929-01A-01R-1482-01","TCGA-12-5301-01A-01R-1482-01",0.992478216153378
"102263","TCGA-76-4929-01A-01R-1482-01","TCGA-76-4926-01B-01R-1482-01",0.948057486928417
"104352","TCGA-76-6282-01A-11R-1698-01","TCGA-76-6282-01A-11R-1698-01",1
"120360","TCGA-76-6282-01A-11R-1698-01","TCGA-19-5952-01A-11R-1698-01",0.961950275975971
"102612","TCGA-76-6282-01A-11R-1698-01","TCGA-14-0781-01B-01R-1698-01",0.961464506553421
"104701","TCGA-28-5214-01A-01R-1482-01","TCGA-28-5214-01A-01R-1482-01",1
"101221","TCGA-28-5214-01A-01R-1482-01","TCGA-28-5208-01A-01R-1482-01",0.921422902352725
"113749","TCGA-28-5214-01A-01R-1482-01","TCGA-28-5209-01A-01R-1482-01",0.896367416665276
"105050","TCGA-06-5858-01A-01R-1698-01","TCGA-06-5858-01A-01R-1698-01",1
"55634","TCGA-06-5858-01A-01R-1698-01","TCGA-06-2564-01A-01R-0789-01",0.953746562824214
"14918","TCGA-06-5858-01A-01R-1698-01","TCGA-32-2616-01A-01R-0916-01",0.953738564271319
"105399","TCGA-32-1980-01A-01R-1698-01","TCGA-32-1980-01A-01R-1698-01",1
"100527","TCGA-32-1980-01A-01R-1698-01","TCGA-06-5411-01A-01R-1698-01",0.969650077164243
"4131","TCGA-32-1980-01A-01R-1698-01","TCGA-02-2470-01A-01R-0789-01",0.957676640193423
"105748","TCGA-26-5139-01A-01R-1482-01","TCGA-26-5139-01A-01R-1482-01",1
"110968","TCGA-26-5139-01A-01R-1482-01","TCGA-28-5215-01A-01R-1482-01",0.962290634847969
"111664","TCGA-26-5139-01A-01R-1482-01","TCGA-28-5218-01A-01R-1482-01",0.947658545019286
"106097","TCGA-06-6389-01A-13R-1698-01","TCGA-06-6389-01A-13R-1698-01",1
"97745","TCGA-06-6389-01A-13R-1698-01","TCGA-15-1444-01A-02R-1698-01",0.95836622102844
"97397","TCGA-06-6389-01A-13R-1698-01","TCGA-26-1442-01A-01R-1698-01",0.950490696795884
"106446","TCGA-06-5412-01A-01R-1698-01","TCGA-06-5412-01A-01R-1698-01",1
